Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,4,19,209,7,0.17,0.36,0.64,0.18
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,5,24,204,6,0.17,0.45,0.86,0.2
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,undersampling,No,4,11,217,7,0.27,0.36,0.86,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,8,30,198,3,0.21,0.73,0.8,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,5,16,212,6,0.24,0.45,0.83,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,SMOTE,No,2,3,225,9,0.4,0.18,0.77,0.23
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,5,7,221,6,0.42,0.45,0.71,0.41
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,4,9,219,7,0.31,0.36,0.73,0.3
AVRO,9,41.02,6.47,4.54,Random Forest,No,No,No,0,1,504,24,0,0,0.64,-0
AVRO,9,41.02,6.47,4.54,Random Forest,No,No,Sensitive Threshold,6,74,431,18,0.07,0.25,0.55,0.05
AVRO,9,41.02,6.47,4.54,Random Forest,No,No,Sensitive Learning,0,7,498,24,0,0,0.83,-0.02
AVRO,9,41.02,6.47,4.54,Random Forest,No,oversampling,No,10,168,337,14,0.06,0.42,0.57,0.02
AVRO,9,41.02,6.47,4.54,Random Forest,No,oversampling,Sensitive Threshold,24,505,0,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,No,oversampling,Sensitive Learning,0,9,496,24,0,0,0.6,-0.03
AVRO,9,41.02,6.47,4.54,Random Forest,No,undersampling,No,12,95,410,12,0.11,0.5,0.77,0.12
AVRO,9,41.02,6.47,4.54,Random Forest,No,undersampling,Sensitive Threshold,24,501,4,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,No,undersampling,Sensitive Learning,15,126,379,9,0.11,0.62,0.74,0.11
AVRO,9,41.02,6.47,4.54,Random Forest,No,SMOTE,No,0,0,505,24,NaN,0,0.81,0
AVRO,9,41.02,6.47,4.54,Random Forest,No,SMOTE,Sensitive Threshold,24,264,241,0,0.08,1,0.74,0.08
AVRO,9,41.02,6.47,4.54,Random Forest,No,SMOTE,Sensitive Learning,2,9,496,22,0.18,0.08,0.81,0.09
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,No,No,0,7,498,24,0,0,0.79,-0.02
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,No,Sensitive Threshold,0,20,485,24,0,0,0.48,-0.04
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,No,Sensitive Learning,0,12,493,24,0,0,0.8,-0.03
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,oversampling,No,3,37,468,21,0.07,0.12,0.51,0.04
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,oversampling,Sensitive Threshold,24,505,0,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,oversampling,Sensitive Learning,0,4,501,24,0,0,0.53,-0.01
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,undersampling,No,9,98,407,15,0.08,0.38,0.7,0.07
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,undersampling,Sensitive Threshold,24,501,4,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,undersampling,Sensitive Learning,13,121,384,11,0.1,0.54,0.73,0.09
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,SMOTE,No,0,7,498,24,0,0,0.8,-0.02
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,SMOTE,Sensitive Threshold,24,288,217,0,0.08,1,0.71,0.06
AVRO,9,41.02,6.47,4.54,Random Forest,Best first,SMOTE,Sensitive Learning,0,16,489,24,0,0,0.78,-0.04
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,No,No,0,7,498,24,0,0,0.74,-0.02
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,No,Sensitive Threshold,2,36,469,22,0.05,0.08,0.51,0.01
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,No,Sensitive Learning,0,11,494,24,0,0,0.81,-0.03
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,oversampling,No,3,37,468,21,0.07,0.12,0.51,0.04
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,24,505,0,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,oversampling,Sensitive Learning,0,4,501,24,0,0,0.53,-0.01
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,undersampling,No,9,98,407,15,0.08,0.38,0.7,0.07
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,24,501,4,0,0.05,1,0.5,0
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,undersampling,Sensitive Learning,13,121,384,11,0.1,0.54,0.73,0.09
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,SMOTE,No,0,7,498,24,0,0,0.8,-0.02
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,24,288,217,0,0.08,1,0.71,0.06
AVRO,9,41.02,6.47,4.54,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,0,16,489,24,0,0,0.78,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,No,No,No,5,22,483,19,0.19,0.21,0.62,0.16
AVRO,9,41.02,6.47,4.54,Ibk,No,No,Sensitive Threshold,5,23,482,19,0.18,0.21,0.58,0.15
AVRO,9,41.02,6.47,4.54,Ibk,No,No,Sensitive Learning,5,23,482,19,0.18,0.21,0.62,0.15
AVRO,9,41.02,6.47,4.54,Ibk,No,oversampling,No,6,79,426,18,0.07,0.25,0.56,0.04
AVRO,9,41.02,6.47,4.54,Ibk,No,oversampling,Sensitive Threshold,6,79,426,18,0.07,0.25,0.55,0.04
AVRO,9,41.02,6.47,4.54,Ibk,No,oversampling,Sensitive Learning,9,52,453,15,0.15,0.38,0.64,0.16
AVRO,9,41.02,6.47,4.54,Ibk,No,undersampling,No,12,62,443,12,0.16,0.5,0.69,0.19
AVRO,9,41.02,6.47,4.54,Ibk,No,undersampling,Sensitive Threshold,12,64,441,12,0.16,0.5,0.69,0.18
AVRO,9,41.02,6.47,4.54,Ibk,No,undersampling,Sensitive Learning,8,38,467,16,0.17,0.33,0.63,0.18
AVRO,9,41.02,6.47,4.54,Ibk,No,SMOTE,No,5,23,482,19,0.18,0.21,0.61,0.15
AVRO,9,41.02,6.47,4.54,Ibk,No,SMOTE,Sensitive Threshold,5,24,481,19,0.17,0.21,0.58,0.15
AVRO,9,41.02,6.47,4.54,Ibk,No,SMOTE,Sensitive Learning,7,38,467,17,0.16,0.29,0.51,0.15
AVRO,9,41.02,6.47,4.54,Ibk,Best first,No,No,0,18,487,24,0,0,0.51,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Best first,No,Sensitive Threshold,0,19,486,24,0,0,0.48,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Best first,No,Sensitive Learning,0,19,486,24,0,0,0.51,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Best first,oversampling,No,4,33,472,20,0.11,0.17,0.55,0.08
AVRO,9,41.02,6.47,4.54,Ibk,Best first,oversampling,Sensitive Threshold,4,33,472,20,0.11,0.17,0.55,0.08
AVRO,9,41.02,6.47,4.54,Ibk,Best first,oversampling,Sensitive Learning,0,6,499,24,0,0,0.41,-0.02
AVRO,9,41.02,6.47,4.54,Ibk,Best first,undersampling,No,7,104,401,17,0.06,0.29,0.55,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Best first,undersampling,Sensitive Threshold,7,106,399,17,0.06,0.29,0.54,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Best first,undersampling,Sensitive Learning,4,58,447,20,0.06,0.17,0.53,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Best first,SMOTE,No,0,23,482,24,0,0,0.5,-0.05
AVRO,9,41.02,6.47,4.54,Ibk,Best first,SMOTE,Sensitive Threshold,0,24,481,24,0,0,0.48,-0.05
AVRO,9,41.02,6.47,4.54,Ibk,Best first,SMOTE,Sensitive Learning,2,38,467,22,0.05,0.08,0.57,0.01
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,No,No,0,18,487,24,0,0,0.51,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,No,Sensitive Threshold,0,19,486,24,0,0,0.48,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,No,Sensitive Learning,0,19,486,24,0,0,0.51,-0.04
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,oversampling,No,4,33,472,20,0.11,0.17,0.55,0.08
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,oversampling,Sensitive Threshold,4,33,472,20,0.11,0.17,0.55,0.08
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,oversampling,Sensitive Learning,0,6,499,24,0,0,0.41,-0.02
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,undersampling,No,7,104,401,17,0.06,0.29,0.55,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,undersampling,Sensitive Threshold,7,106,399,17,0.06,0.29,0.54,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,undersampling,Sensitive Learning,4,58,447,20,0.06,0.17,0.53,0.03
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,SMOTE,No,0,23,482,24,0,0,0.5,-0.05
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,0,24,481,24,0,0,0.48,-0.05
AVRO,9,41.02,6.47,4.54,Ibk,Greedy Backward,SMOTE,Sensitive Learning,2,38,467,22,0.05,0.08,0.57,0.01
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,No,No,8,30,475,16,0.21,0.33,0.8,0.21
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,No,Sensitive Threshold,17,185,320,7,0.08,0.71,0.67,0.08
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,No,Sensitive Learning,17,182,323,7,0.09,0.71,0.8,0.08
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,oversampling,No,12,353,152,12,0.03,0.5,0.43,-0.03
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,oversampling,Sensitive Threshold,13,354,151,11,0.04,0.54,0.42,-0.02
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,oversampling,Sensitive Learning,15,179,326,9,0.08,0.62,0.7,0.06
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,undersampling,No,12,62,443,12,0.16,0.5,0.8,0.19
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,undersampling,Sensitive Threshold,17,199,306,7,0.08,0.71,0.66,0.07
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,undersampling,Sensitive Learning,5,39,466,19,0.11,0.21,0.79,0.09
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,SMOTE,No,17,146,359,7,0.1,0.71,0.81,0.11
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,SMOTE,Sensitive Threshold,17,185,320,7,0.08,0.71,0.67,0.08
AVRO,9,41.02,6.47,4.54,Naive Bayes,No,SMOTE,Sensitive Learning,11,52,453,13,0.17,0.46,0.8,0.2
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,No,No,2,17,488,22,0.11,0.08,0.58,0.06
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,No,Sensitive Threshold,5,68,437,19,0.07,0.21,0.54,0.04
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,No,Sensitive Learning,3,57,448,21,0.05,0.12,0.53,0.01
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,oversampling,No,6,270,235,18,0.02,0.25,0.36,-0.05
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,oversampling,Sensitive Threshold,17,377,128,7,0.04,0.71,0.48,-0
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,oversampling,Sensitive Learning,0,245,260,24,0,0,0.29,-0.09
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,undersampling,No,5,218,287,19,0.02,0.21,0.44,-0.05
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,undersampling,Sensitive Threshold,9,301,204,15,0.03,0.38,0.39,-0.03
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,undersampling,Sensitive Learning,8,38,467,16,0.17,0.33,0.81,0.18
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,SMOTE,No,2,23,482,22,0.08,0.08,0.65,0.04
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,SMOTE,Sensitive Threshold,8,83,422,16,0.09,0.33,0.58,0.07
AVRO,9,41.02,6.47,4.54,Naive Bayes,Best first,SMOTE,Sensitive Learning,3,57,448,21,0.05,0.12,0.57,0.01
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,No,No,2,17,488,22,0.11,0.08,0.58,0.06
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,No,Sensitive Threshold,5,68,437,19,0.07,0.21,0.54,0.04
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,No,Sensitive Learning,3,57,448,21,0.05,0.12,0.53,0.01
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,oversampling,No,6,270,235,18,0.02,0.25,0.36,-0.05
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,17,377,128,7,0.04,0.71,0.48,-0
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,0,245,260,24,0,0,0.29,-0.09
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,undersampling,No,5,218,287,19,0.02,0.21,0.44,-0.05
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,9,301,204,15,0.03,0.38,0.39,-0.03
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,8,38,467,16,0.17,0.33,0.81,0.18
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,SMOTE,No,2,23,482,22,0.08,0.08,0.65,0.04
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,8,83,422,16,0.09,0.33,0.58,0.07
AVRO,9,41.02,6.47,4.54,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,3,57,448,21,0.05,0.12,0.57,0.01
AVRO,10,53.02,6.03,11.52,Random Forest,No,No,No,10,4,234,21,0.71,0.32,0.88,0.4
AVRO,10,53.02,6.03,11.52,Random Forest,No,No,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Random Forest,No,No,Sensitive Learning,19,5,233,12,0.79,0.61,0.88,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,No,oversampling,No,15,65,173,16,0.19,0.48,0.67,0.12
AVRO,10,53.02,6.03,11.52,Random Forest,No,oversampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,No,oversampling,Sensitive Learning,25,132,106,6,0.16,0.81,0.69,0.09
AVRO,10,53.02,6.03,11.52,Random Forest,No,undersampling,No,25,71,167,6,0.26,0.81,0.84,0.27
AVRO,10,53.02,6.03,11.52,Random Forest,No,undersampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,No,undersampling,Sensitive Learning,15,66,172,16,0.19,0.48,0.67,0.12
AVRO,10,53.02,6.03,11.52,Random Forest,No,SMOTE,No,13,5,233,18,0.72,0.42,0.89,0.49
AVRO,10,53.02,6.03,11.52,Random Forest,No,SMOTE,Sensitive Threshold,28,86,152,3,0.25,0.9,0.77,0.25
AVRO,10,53.02,6.03,11.52,Random Forest,No,SMOTE,Sensitive Learning,20,8,230,11,0.71,0.65,0.87,0.64
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,No,No,19,5,233,12,0.79,0.61,0.84,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,No,Sensitive Threshold,19,5,233,12,0.79,0.61,0.8,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,No,Sensitive Learning,19,5,233,12,0.79,0.61,0.85,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,oversampling,No,7,18,220,24,0.28,0.23,0.64,0.16
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,oversampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,oversampling,Sensitive Learning,0,0,238,31,NaN,0,0.67,0
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,undersampling,No,27,96,142,4,0.22,0.87,0.87,0.2
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,undersampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,undersampling,Sensitive Learning,22,89,149,9,0.2,0.71,0.74,0.16
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,SMOTE,No,19,5,233,12,0.79,0.61,0.89,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,SMOTE,Sensitive Threshold,25,54,184,6,0.32,0.81,0.79,0.35
AVRO,10,53.02,6.03,11.52,Random Forest,Best first,SMOTE,Sensitive Learning,18,5,233,13,0.78,0.58,0.82,0.63
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,No,No,18,5,233,13,0.78,0.58,0.84,0.63
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,No,Sensitive Threshold,19,5,233,12,0.79,0.61,0.8,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,No,Sensitive Learning,19,5,233,12,0.79,0.61,0.83,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,oversampling,No,7,18,220,24,0.28,0.23,0.64,0.16
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,oversampling,Sensitive Learning,0,0,238,31,NaN,0,0.67,0
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,undersampling,No,27,96,142,4,0.22,0.87,0.87,0.2
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,undersampling,Sensitive Learning,22,89,149,9,0.2,0.71,0.74,0.16
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,SMOTE,No,19,5,233,12,0.79,0.61,0.89,0.66
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,25,54,184,6,0.32,0.81,0.79,0.35
AVRO,10,53.02,6.03,11.52,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,18,5,233,13,0.78,0.58,0.82,0.63
AVRO,10,53.02,6.03,11.52,Ibk,No,No,No,19,5,233,12,0.79,0.61,0.8,0.66
AVRO,10,53.02,6.03,11.52,Ibk,No,No,Sensitive Threshold,19,5,233,12,0.79,0.61,0.8,0.66
AVRO,10,53.02,6.03,11.52,Ibk,No,No,Sensitive Learning,19,5,233,12,0.79,0.61,0.8,0.66
AVRO,10,53.02,6.03,11.52,Ibk,No,oversampling,No,7,37,201,24,0.16,0.23,0.53,0.06
AVRO,10,53.02,6.03,11.52,Ibk,No,oversampling,Sensitive Threshold,7,37,201,24,0.16,0.23,0.54,0.06
AVRO,10,53.02,6.03,11.52,Ibk,No,oversampling,Sensitive Learning,24,136,102,7,0.15,0.77,0.6,0.07
AVRO,10,53.02,6.03,11.52,Ibk,No,undersampling,No,24,118,120,7,0.17,0.77,0.63,0.11
AVRO,10,53.02,6.03,11.52,Ibk,No,undersampling,Sensitive Threshold,24,128,110,7,0.16,0.77,0.62,0.09
AVRO,10,53.02,6.03,11.52,Ibk,No,undersampling,Sensitive Learning,12,63,175,19,0.16,0.39,0.56,0.08
AVRO,10,53.02,6.03,11.52,Ibk,No,SMOTE,No,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,No,SMOTE,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,No,SMOTE,Sensitive Learning,23,38,200,8,0.38,0.74,0.84,0.41
AVRO,10,53.02,6.03,11.52,Ibk,Best first,No,No,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Best first,No,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Best first,No,Sensitive Learning,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Best first,oversampling,No,8,25,213,23,0.24,0.26,0.58,0.15
AVRO,10,53.02,6.03,11.52,Ibk,Best first,oversampling,Sensitive Threshold,8,25,213,23,0.24,0.26,0.58,0.15
AVRO,10,53.02,6.03,11.52,Ibk,Best first,oversampling,Sensitive Learning,7,28,210,24,0.2,0.23,0.55,0.1
AVRO,10,53.02,6.03,11.52,Ibk,Best first,undersampling,No,27,124,114,4,0.18,0.87,0.67,0.13
AVRO,10,53.02,6.03,11.52,Ibk,Best first,undersampling,Sensitive Threshold,27,134,104,4,0.17,0.87,0.65,0.11
AVRO,10,53.02,6.03,11.52,Ibk,Best first,undersampling,Sensitive Learning,30,236,2,1,0.11,0.97,0.49,-0.01
AVRO,10,53.02,6.03,11.52,Ibk,Best first,SMOTE,No,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Best first,SMOTE,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Best first,SMOTE,Sensitive Learning,20,26,212,11,0.43,0.65,0.81,0.44
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,No,No,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,No,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,No,Sensitive Learning,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,oversampling,No,8,25,213,23,0.24,0.26,0.58,0.15
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,oversampling,Sensitive Threshold,8,25,213,23,0.24,0.26,0.58,0.15
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,oversampling,Sensitive Learning,7,28,210,24,0.2,0.23,0.55,0.1
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,undersampling,No,27,124,114,4,0.18,0.87,0.67,0.13
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,undersampling,Sensitive Threshold,27,134,104,4,0.17,0.87,0.65,0.11
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,undersampling,Sensitive Learning,30,236,2,1,0.11,0.97,0.49,-0.01
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,SMOTE,No,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,19,6,232,12,0.76,0.61,0.79,0.64
AVRO,10,53.02,6.03,11.52,Ibk,Greedy Backward,SMOTE,Sensitive Learning,20,26,212,11,0.43,0.65,0.81,0.44
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,No,No,25,56,182,6,0.31,0.81,0.82,0.34
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,No,Sensitive Threshold,31,236,2,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,No,Sensitive Learning,31,236,2,0,0.12,1,0.84,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,oversampling,No,6,27,211,25,0.18,0.19,0.66,0.08
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,oversampling,Sensitive Threshold,8,32,206,23,0.2,0.26,0.56,0.11
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,oversampling,Sensitive Learning,3,19,219,28,0.14,0.1,0.69,0.02
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,undersampling,No,31,236,2,0,0.12,1,0.8,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,undersampling,Sensitive Threshold,31,236,2,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,undersampling,Sensitive Learning,31,238,0,0,0.12,1,0.68,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,SMOTE,No,31,236,2,0,0.12,1,0.82,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,SMOTE,Sensitive Threshold,31,236,2,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,No,SMOTE,Sensitive Learning,28,161,77,3,0.15,0.9,0.82,0.07
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,No,No,4,7,231,27,0.36,0.13,0.83,0.14
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,No,Sensitive Threshold,25,57,181,6,0.3,0.81,0.78,0.33
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,No,Sensitive Learning,21,25,213,10,0.46,0.68,0.85,0.47
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,oversampling,No,7,24,214,24,0.23,0.23,0.67,0.12
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,oversampling,Sensitive Threshold,31,237,1,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,oversampling,Sensitive Learning,13,40,198,18,0.25,0.42,0.66,0.19
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,undersampling,No,27,99,139,4,0.21,0.87,0.82,0.2
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,undersampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,undersampling,Sensitive Learning,31,238,0,0,0.12,1,0.73,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,SMOTE,No,8,11,227,23,0.42,0.26,0.83,0.25
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,SMOTE,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Best first,SMOTE,Sensitive Learning,21,25,213,10,0.46,0.68,0.8,0.47
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,No,No,4,7,231,27,0.36,0.13,0.83,0.14
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,No,Sensitive Threshold,25,57,181,6,0.3,0.81,0.78,0.33
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,No,Sensitive Learning,21,25,213,10,0.46,0.68,0.85,0.47
