RELEASE,FILENAME,SIZE,LOC_added,MAX_LOC_Added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
7,src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,46,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/TestReflect.java,144,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/TestSchema.java,295,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestBinaryDecoder.java,78,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestBlockingIO.java,483,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestBlockingIO2.java,163,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestResolvingIO.java,213,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestResolvingIO_resolving.java,120,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestValidatingIO.java,844,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/TestFsData.java,139,0,0,0,0,0,0,0,0,0,0,0,No
7,src/java/org/apache/avro/io/ParsingTable.java,383,0,0,0,0,0,0,0,0,0,0,0,No
7,src/java/org/apache/avro/io/ResolvingTable.java,489,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestParsingTable.java,222,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/io/TestResolvingTable.java,406,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/test/TestInvocationReporter.java,35,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/test/TestOutputInterceptor.java,39,0,0,0,0,0,0,0,0,0,0,0,No
7,src/test/java/org/apache/avro/test/TestSuiteInterceptor.java,39,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/AvroRuntimeException.java,29,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/Protocol.java,450,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/Schema.java,1311,269,193,67,224,187,56,4,1,8,2,2,No
8,lang/java/src/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/Codec.java,50,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/CodecFactory.java,76,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/DataFileConstants.java,38,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/DataFileReader.java,176,14,7,7,14,7,7,2,1,4,2,2,No
8,lang/java/src/java/org/apache/avro/file/DataFileStream.java,327,73,55,36,58,41,29,2,1,33,4,4,No
8,lang/java/src/java/org/apache/avro/file/DataFileWriter.java,370,23,12,11,-1,12,0,2,1,33,4,4,No
8,lang/java/src/java/org/apache/avro/file/DeflateCodec.java,145,51,51,51,0,0,0,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/NullCodec.java,64,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,37,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/file/SeekableInput.java,37,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/generic/GenericArray.java,33,8,4,4,-14,-7,-7,2,1,16,8,8,No
8,lang/java/src/java/org/apache/avro/generic/GenericContainer.java,27,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/generic/GenericData.java,527,60,22,12,27,15,5,5,1,77,8,8,Yes
8,lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,396,95,30,11,48,23,6,8,1,55,1,1,No
8,lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java,214,51,37,12,17,15,4,4,1,45,8,8,No
8,lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java,24,24,24,24,24,24,24,1,1,27,27,27,No
8,lang/java/src/java/org/apache/avro/generic/GenericFixed.java,24,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/generic/GenericRequestor.java,74,8,7,4,4,5,2,2,1,33,27,27,No
8,lang/java/src/java/org/apache/avro/generic/GenericResponder.java,57,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,30,6,6,6,4,4,4,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/io/BinaryData.java,294,107,107,107,107,107,107,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,983,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,253,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,621,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/DatumReader.java,38,1,1,1,0,0,0,1,1,3,3,3,No
8,lang/java/src/java/org/apache/avro/io/DatumWriter.java,36,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/Decoder.java,287,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/DecoderFactory.java,232,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,203,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/Encoder.java,271,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/JsonDecoder.java,426,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/JsonEncoder.java,245,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/ParsingDecoder.java,75,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,248,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java,238,6,6,6,6,6,6,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,203,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,100,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,465,19,18,9,17,18,8,2,2,5,2,2,No
8,lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java,96,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/parsing/Symbol.java,550,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,137,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java,41,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java,87,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,105,23,18,11,14,16,7,2,1,36,7,7,No
8,lang/java/src/java/org/apache/avro/ipc/DatagramServer.java,80,1,1,1,0,0,0,1,1,22,22,22,No
8,lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java,85,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/HttpServer.java,72,21,21,21,13,13,13,1,1,22,22,22,No
8,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,106,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java,52,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/NettyServer.java,151,175,148,58,151,148,50,3,1,28,2,2,No
8,lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java,264,264,264,264,264,264,264,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java,183,183,165,91,183,165,91,2,1,8,4,4,No
8,lang/java/src/java/org/apache/avro/ipc/RPCContext.java,195,61,41,20,38,39,12,3,1,40,6,6,No
8,lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,76,6,6,6,2,2,2,1,1,7,7,7,No
8,lang/java/src/java/org/apache/avro/ipc/Requestor.java,251,24,15,6,7,8,1,4,2,54,6,6,No
8,lang/java/src/java/org/apache/avro/ipc/Responder.java,238,28,22,7,10,10,2,4,1,41,1,1,No
8,lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java,56,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/Server.java,35,6,6,6,6,6,6,1,1,22,22,22,No
8,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,111,0,0,0,-1,-1,-1,1,1,22,22,22,No
8,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,115,1,1,1,1,1,1,1,1,7,7,7,No
8,lang/java/src/java/org/apache/avro/ipc/Transceiver.java,72,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java,54,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,267,67,67,67,62,62,62,1,1,3,3,3,No
8,lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java,55,55,55,55,55,55,55,1,1,3,3,3,No
8,lang/java/src/java/org/apache/avro/ipc/stats/StaticServlet.java,46,46,28,23,46,28,23,2,1,18,13,13,No
8,lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,226,246,117,82,105,105,35,3,2,11,5,5,No
8,lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java,54,54,54,54,54,54,54,1,1,5,5,5,No
8,lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,266,455,209,151,159,164,53,3,2,11,5,5,No
8,lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java,74,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/ipc/trace/FileSpanStorage.java,359,359,359,359,359,359,359,1,1,8,8,8,No
8,lang/java/src/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,78,79,68,39,78,68,39,2,1,22,8,8,No
8,lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java,181,183,155,61,181,155,60,3,2,33,6,6,No
8,lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,57,57,46,28,57,46,28,2,1,22,8,8,No
8,lang/java/src/java/org/apache/avro/ipc/trace/StaticServlet.java,50,50,50,50,50,50,50,1,1,13,13,13,No
8,lang/java/src/java/org/apache/avro/ipc/trace/Trace.java,243,248,245,82,243,245,81,3,2,54,13,13,No
8,lang/java/src/java/org/apache/avro/ipc/trace/TraceClientServlet.java,253,265,198,132,253,186,126,2,1,27,13,13,No
8,lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java,306,331,281,165,306,281,153,2,1,17,4,4,No
8,lang/java/src/java/org/apache/avro/ipc/trace/TraceNode.java,139,146,94,73,139,94,69,2,1,27,13,13,No
8,lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java,344,411,322,58,360,322,51,7,2,85,8,8,No
8,lang/java/src/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,58,78,45,19,75,45,18,4,1,42,7,7,No
8,lang/java/src/java/org/apache/avro/ipc/trace/Util.java,222,236,169,59,222,169,55,4,1,39,4,4,No
8,lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,28,28,28,28,28,28,28,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,149,112,54,37,45,25,15,3,1,62,4,4,No
8,lang/java/src/java/org/apache/avro/mapred/AvroKey.java,25,25,25,25,25,25,25,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,50,5,4,2,-11,-1,-5,2,1,58,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,41,10,10,10,-25,-25,-25,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,101,27,13,9,14,13,4,3,1,62,4,4,No
8,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,82,3,3,3,-4,-4,-4,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,51,17,17,17,-21,-21,-21,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java,135,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,117,117,98,58,117,98,58,2,1,7,4,4,No
8,lang/java/src/java/org/apache/avro/mapred/AvroValue.java,25,25,25,25,25,25,25,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,54,2,2,2,0,0,0,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/FsInput.java,60,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java,62,62,62,62,62,62,62,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/HadoopMapper.java,83,83,83,83,83,83,83,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java,60,60,60,60,60,60,60,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java,63,63,63,63,63,63,63,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/Pair.java,452,469,453,234,452,453,226,2,1,56,27,27,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java,42,42,42,42,42,42,42,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,58,58,58,58,58,58,58,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java,156,158,154,79,156,154,78,2,1,58,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,61,61,61,61,61,61,61,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,91,91,91,91,91,91,91,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java,93,93,93,93,93,93,93,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,80,80,80,80,80,80,80,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java,101,106,103,53,101,103,50,2,1,56,27,27,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java,59,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java,84,84,84,84,84,84,84,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java,82,82,82,82,82,82,82,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java,132,132,131,66,132,131,66,2,1,51,22,22,No
8,lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/reflect/Nullable.java,33,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/reflect/ReflectData.java,430,9,5,3,0,0,0,3,1,35,5,5,No
8,lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,153,9,8,4,7,7,3,2,1,34,5,5,No
8,lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,122,3,3,1,-3,3,-1,2,1,32,5,5,No
8,lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,76,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,60,15,14,7,12,13,6,2,1,33,27,27,No
8,lang/java/src/java/org/apache/avro/reflect/Stringable.java,34,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/reflect/Union.java,39,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/FixedSize.java,37,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,80,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SchemaTask.java,29,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,439,26,11,4,12,7,2,6,1,47,8,8,No
8,lang/java/src/java/org/apache/avro/specific/SpecificData.java,194,22,7,3,-22,0,-3,6,1,74,1,1,No
8,lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,100,28,22,14,11,6,5,2,1,32,3,3,No
8,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,56,4,4,4,-2,-2,-2,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,44,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,28,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,26,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,54,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,109,2,2,2,0,0,0,1,1,6,6,6,No
8,lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,104,1,1,1,1,1,1,1,1,29,29,29,No
8,lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,85,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,54,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,78,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,98,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/FromTextTool.java,99,99,99,99,99,99,99,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/tool/IdlTool.java,79,6,6,6,1,1,1,1,1,2,2,2,No
8,lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,78,1,1,1,1,1,1,1,1,2,2,2,No
8,lang/java/src/java/org/apache/avro/tool/Main.java,101,7,3,2,4,2,1,3,1,36,3,3,No
8,lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,177,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,123,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/ToTextTool.java,88,88,88,88,88,88,88,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/tool/Tool.java,51,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/java/org/apache/avro/tool/Util.java,119,54,54,54,48,48,48,1,1,4,4,4,No
8,lang/java/src/java/org/apache/avro/util/Utf8.java,124,43,41,21,30,30,15,2,1,56,27,27,No
8,lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java,169,169,169,169,169,169,169,1,1,4,4,4,No
8,lang/java/src/test/java/NoPackage.java,21,21,21,21,21,21,21,1,1,3,3,3,No
8,lang/java/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/BarRecord.java,51,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/FooRecord.java,47,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/GenerateBlockingData.java,85,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,187,21,17,7,10,13,3,3,1,40,6,6,No
8,lang/java/src/test/java/org/apache/avro/RandomData.java,141,1,1,1,0,0,0,1,1,27,27,27,No
8,lang/java/src/test/java/org/apache/avro/SimpleException.java,25,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/TestBulkData.java,117,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestCompare.java,257,17,17,17,17,17,17,1,1,29,29,29,No
8,lang/java/src/test/java/org/apache/avro/TestDataFile.java,269,58,29,29,58,29,29,2,1,4,2,2,No
8,lang/java/src/test/java/org/apache/avro/TestDataFileConcat.java,176,83,83,83,22,22,22,1,1,4,4,4,No
8,lang/java/src/test/java/org/apache/avro/TestDataFileDeflate.java,64,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/TestDataFileMeta.java,75,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/TestDataFileReflect.java,185,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,41,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,93,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,44,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,216,21,19,7,20,19,6,3,1,55,27,27,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,44,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,42,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,87,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,145,18,17,9,18,17,9,2,1,28,6,6,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,47,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,217,24,18,8,22,18,7,3,1,55,27,27,No
8,lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,47,1,1,1,1,1,1,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/TestReflect.java,554,39,29,19,39,29,19,2,1,8,5,5,No
8,lang/java/src/test/java/org/apache/avro/TestSchema.java,711,111,33,12,98,33,10,9,1,83,8,8,No
8,lang/java/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,87,0,0,0,0,0,0,0,0,0,0,0,Yes
8,lang/java/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,52,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/idl/TestIdl.java,157,1,1,1,0,0,0,1,1,2,2,2,No
8,lang/java/src/test/java/org/apache/avro/io/Perf.java,655,120,120,120,81,81,81,1,1,4,4,4,No
8,lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,402,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/io/TestBlockingIO.java,475,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/io/TestBlockingIO2.java,160,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/io/TestEncoders.java,55,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java,211,1,1,1,0,0,0,1,1,3,3,3,No
8,lang/java/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,193,13,13,13,13,13,13,1,1,3,3,3,No
8,lang/java/src/test/java/org/apache/avro/io/TestValidatingIO.java,852,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,93,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,64,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/ipc/TestNettyServer.java,76,79,58,15,76,58,15,5,1,59,4,4,No
8,lang/java/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,35,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,105,3,3,3,2,2,2,1,1,22,22,22,No
8,lang/java/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,142,48,48,48,48,48,48,1,1,3,3,3,No
8,lang/java/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,218,133,57,33,38,40,9,4,2,33,5,5,No
8,lang/java/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,0,0,No
8,lang/java/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,434,477,399,119,438,399,109,4,1,38,7,7,No
8,lang/java/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,259,263,245,87,260,245,86,3,1,29,7,7,No
